mp-1069751 Pr2Os3
mp-16871 K2ZrGe2O7
mp-21335 UTe2
mp-570529 Eu2B4Rh5
mp-1205209 FeSO7
mp-2151 Mg17Al12
mp-1197081 NaMn2Si3BH2O11
mp-558997 SmMoClO4
mp-704325 Gd4Mo7O27
mp-1200443 CaSnP6(HO)12
mp-13511 Tm4In(NiGe2)2
mp-13192 In6ReO12
mp-11581 Tm2NiAs2
mp-22656 GdInPt2
mp-555027 CdGe(BiO3)2
mp-1006619 Sn3PO6
mp-3522 MgCuSb
mp-27337 Xe(OF)2
mp-1189433 La5Sn3C
mp-11014 K2TeOF4
mp-1077423 TmAlZn
mp-558990 K2Sr(PO3)4
mp-1196105 H29Pd3S3N9O10
mp-696291 ZnH4(NO4)2
mp-5905 Y2BeO4
mp-29898 Tl2Au4S3
mp-12086 Cu3Pt
mp-28000 P(WO4)2
mp-568424 CaAlAu
mp-1196004 Re2Sb4O13
mp-1196935 U(BOs)4
mp-1079083 SiPd
mp-569126 AgBi(PSe3)2
mp-540634 TaTl(GeO3)3
mp-605786 Eu2BrO2
mp-1196616 Ni2BiB(PO5)2
mp-1202825 CsLu7S11
mp-22196 Dy2Cu(GeO3)4
mp-1200915 CaIn2(PO4)3
mp-15644 DyB2C
mp-541622 KCu3Te2
mp-22468 Tb2Fe3Si5
mp-1194629 CsSc(SeO3)2
mp-4630 Li2RuO3
mp-30143 U(IO4)2
mp-21071 Eu2SO2
mp-10255 Nb3B4
mp-13464 Ca(FeSb3)4
mp-962 SmZn2
mp-643264 BaMg2FeH8
mp-1197535 Y2Nb3Ge4
mp-20525 CuSO4
mp-552738 TmBi2IO4
mp-11498 MgTl
mp-17092 ScSnPd
mp-1077722 ScZnPt
mp-1198565 CuPb5Se4(ClO3)4
mp-866500 Ce3MnAlS7
mp-1197095 Si(PbO2)2
mp-9405 K3SeO4F
mp-1196028 Lu2B2N2O13
mp-1101764 NdAsS
mp-31070 As8S9
mp-1200490 Tb4Al2O9
mp-861738 CaMgPb
mp-1476 ScS
mp-540736 BaCd(PO3)4
mp-765962 V3H8(NO4)2
mp-557626 Gd2TiO5
mp-20167 V2FeO4
mp-733729 RbInPHO5
mp-1189616 Ta3FeS6
mp-978850 Sm2ReC2
mp-1104455 W3O10
mp-568912 Be12Nb
mp-31293 Eu2Sn5Au2
mp-1199625 Hg3HN2O7
mp-22283 DyFeO3
mp-1019729 Eu3AlO5
mp-505782 Cs2SO4
mp-1193693 Er6Al7Cu16
mp-1198329 K2MgH12(SeO7)2
mp-16801 GdSO4F
mp-560977 KTiPS5
mp-567320 La5C2I9
mp-1204490 Nb2CuO6
mp-1200687 Dy2B3O8
mp-30729 Ho10In20Ni9
mp-569674 La(CoAs)2
mp-556581 Fe2PClO4
mp-1199607 Ag4TeSO4
mp-581361 Ba3La2C5O15F2
mp-28912 MnInBr3
mp-704536 Be3Fe4Si3SeO12
mp-569810 Sr2BIN2
mp-1018746 LaGe2Ir3
mp-556747 Ag3SNO3
mp-644259 Ti2NiH
mp-27854 TaCl4F
mp-14485 LaTa7O19
mp-29431 LiDy2Br5
mp-505573 Zr3V3C
mp-24172 H2SO4
mp-1195356 GeBiNO7
mp-21417 Eu(GeRu)2
mp-645694 Ce3LuSe6
mp-7187 TiAlNi2
mp-558867 H7ClO7
mp-558613 VH16C6N6O7F2
mp-555275 NbTe7Br5O
mp-3292 Tb(CoSi)2
mp-505314 Ca2MnFeO5
mp-605665 H24RuC8(S2Cl)2
mp-12497 CsSmCdTe3
mp-636264 La(CuSn)2
mp-759344 P3H30N7O12
mp-12515 LaZnSbO
mp-1199430 TiFeGe2
mp-1079395 CeGe
mp-559228 Rb2HfS4
mp-29244 Cd2P3I
mp-1200352 InH3(CO2)3
mp-1103651 NdSbSe
mp-10480 CsAg5Se3
mp-21099 K2Pb(SO4)2
mp-1106263 GdMoC2
mp-646059 C13Cl3
mp-1062072 YMn2
mp-1199803 K4Mn2S4O19
mp-13405 Lu(MnGe)2
mp-18222 Lu4Ge6Rh7
mp-1105808 Er7IrI12
mp-1190604 Nb3Al2C
mp-405 Ga2Pd5
mp-1025123 UNi2B2C
mp-554336 NbAg2(PS4)2
mp-1103936 Er(MnSn)6
mp-555104 Na2Er2B2O7
mp-569313 Mg3Si8Ir3
mp-27770 RhCl3
mp-683903 Cs3Nb2AsSe11
mp-28403 Ba2WO5
mp-20309 EuPb3
mp-27887 Ba3(Si2P3)2
mp-557473 K5LiGe2O7
mp-29465 TaCl4
mp-865606 CsTaGeS5
mp-866709 K2CrH2F8
mp-506 MgPd
mp-558019 Ce3Si2BO10
mp-561848 C3O2
mp-505019 USb2Ru
mp-1198994 BaBAsF10
mp-1103821 Cu5Sn2Te7
mp-16848 Tl3PS4
mp-4903 Tm(CuSi)2
mp-15391 Na4TeO5
mp-17715 SrTa2O6
mp-541918 Na2Te4MoO12
mp-642706 H4S(NO)2
mp-1200543 FeN2F5
mp-1078859 Er6MnTe2
mp-1198019 ReN2(OF2)4
mp-20064 DyGa2
mp-29223 Ba3Si5O13
mp-573316 CsPt2Se3
mp-510487 CeMnSbO
mp-1203336 La(IO3)4
mp-3050 Y3Al5O12
mp-31760 Sr2TaFeO6
mp-555014 Rb2MnF5
mp-1078292 CdCu2SnS4
mp-27587 Li8Pb3
mp-29066 Al3Fe2Si3
mp-10199 Mn(NbS2)3
mp-20845 Dy2Sn2O7
mp-733613 H6AuBrN2
mp-558472 SrCu2(BO3)2
mp-541894 Pr2Co3Ge5
mp-9117 Sr2YTlCu2O7
mp-734142 Al2Si3(HO4)3
mp-12337 NaLa2OsO6
mp-641683 Eu2Ir2O7
mp-546111 Cr3AgO8
mp-1079655 Mn(NCl3)2
mp-568234 Na4CaSn6
mp-999135 TaCuN2
mp-557367 K2CaAs2O7
mp-6412 Li2CuP2O7
mp-18520 BaVPO6
mp-1188269 Pb(SN)2
mp-1104961 Bi8Pt5I3
mp-567362 BiTe
mp-624243 Fe6W6C
mp-1195657 LiSb2F7
mp-27686 Cd2P2O7
mp-1202316 Ca2MgV10(H8O11)4
mp-1091385 PuAl2Pd5
mp-1194343 TmMoBrO4
mp-1197480 La3Sn13Ir4
mp-1204510 ZnH7C3NO6
mp-554059 Sr2UZnO6
mp-733849 Li2P2H2O7
mp-7795 RbSnS2
mp-1194845 K2U(Si2O5)3
mp-18834 SrMoO4
mp-1203833 Ga31Mo6
mp-7118 Rb4SnO4
mp-4196 NdFeSi2
mp-18388 Ga7Te10
mp-12595 MoRh
mp-541141 K3IrCl6
mp-1200207 Cs8Ga11
mp-1104164 Ba3Au2
mp-557685 NbIO2
mp-1196107 TaP2H27C9Cl2
mp-17648 Yb5Si3SO12
mp-11844 Ho6GaCo2
mp-15227 NdPd3S4
mp-1199288 Sr13Hg58
mp-555076 KNaSnF6
mp-1018148 ScAu2
mp-645514 Bi12Rh3Br2
mp-541401 As2Se3(NF6)2
mp-1206160 YbO3
mp-971830 U3Sb4Rh3
mp-1194569 KY(SeO3)2
mp-208 GeIr
mp-1241 BaAg2
mp-562076 Nb2Co(P2O7)3
mp-22251 TbGaPt
mp-1179996 P2PbO9
mp-504871 SrV2CuO7
mp-1196847 Mg5Nb(BO4)3
mp-1189464 ZrTl2PbSe4
mp-1078155 SnPPt5
mp-1105074 V(Mo3Se4)2
mp-545500 BaSbClO2
mp-1102445 PrNi3
mp-554760 V4HgO10
mp-643253 Ba2H6Pt
mp-1079648 U(GeRh)2
mp-21910 Nd3AlN
mp-554129 Br3N(O2F5)2
mp-1188998 NpPd3
mp-9778 K2AgP
mp-2987 Li2MgTl
mp-1296 ErB6
mp-1092248 TbInPt2
mp-1025270 GaPPt5
mp-1204488 Cu3H10(C4O7)2
mp-8307 CaNi4B
mp-1106046 CrH4C4NO10
mp-619928 Zr(Se2Cl3)2
mp-1192970 Y8In3Co
mp-8194 Ba2GeP2
mp-541614 K3(MoO3)10
mp-20620 Ba2NbInO6
mp-1197354 ZrU2S5
mp-19438 LiMnO4
mp-3651 Nd(SiRh)2
mp-2763 Nd2O3
mp-15784 KGdS2
mp-1102758 LuGaNi
mp-1203437 GdH(SeO4)2
mp-19937 NpSi
mp-757218 K4Na2H18Pd(IO10)2
mp-1193291 Tb6Zn23
mp-569889 CsC3(SeN)3
mp-3574 MnAlCu2
mp-1197409 Ga4Si12H138C55S4
mp-1196439 Sn2PH32C11N3Cl2O
mp-1072259 LuSn2
mp-1192283 Dy3AlNi8
mp-12761 BeAu2
mp-554786 Rb2Mo2O7
mp-31368 KClO2
mp-555625 C2SClO4F3
mp-11718 RbF
mp-569085 Li6Br3N
mp-1001 BaN2
mp-18495 SrLi(B3O5)3
mp-1194828 Si17O37
mp-1205281 Cu6MoC20S4N5Cl9
mp-976447 NaCrH8(NF3)2
mp-10860 CeNi2B2C
mp-979271 TbAgSe2
mp-1078592 ErAlCu
mp-5365 DyCuSi
mp-1197236 Pr23Mg4Ru7
mp-1368 Zn8Cu5
mp-1202358 SrFeBP2(HO5)2
mp-1205081 Ba3GaSe4Cl
mp-1197352 InSi4H41C15O
mp-1204415 Mn5(AsO6)2
mp-569141 Lu11Te4
mp-8207 Zn(PtO2)3
mp-15307 ErSi3Rh5
mp-2089 ZrTe3
mp-510569 CsCeCuS3
mp-1192487 Ho5Mg24
mp-675626 Cu3AsSe4
mp-7461 Hg2SO4
mp-17897 RbYP2O7
mp-1079779 Tb2InCu2
mp-504836 YMn4(CuO4)3
mp-19303 Cr2NiO4
mp-29461 Zn3Mo2O9
mp-1080611 CaIn2Ni
mp-738663 Sn2H10C4N2O9F2
mp-9509 K2PAuS4
mp-1072619 PrAg2
mp-680722 As2Pb14Cl4O17
mp-739 TiP
mp-505139 TiH2SO6
mp-7615 Rb3TlF6
mp-1018783 LiBeB
mp-17973 Cs3GeF7
mp-686949 ThCr(IO5)2
mp-696396 NaHCO3
mp-2943 KY3F10
mp-558501 KBi6IO9
mp-15617 Cr5B3
mp-1204086 KV2(PO5)3
mp-557320 K4Re2Cl10O
mp-1197421 K2Ru(NO2)5
mp-22484 Ba7MnFe6F34
mp-20435 V(PO3)3
mp-1178708 ZnPb(IO4)6
mp-541097 Zr3Pb(O2F3)2
mp-542834 Ba14Na17CaN6
mp-1103570 Ca5Pt2
mp-505502 Ce(PRh)2
mp-1196839 Y7Co6Sn23
mp-667320 SeCl4
mp-1190545 Ba2MgGe2O7
mp-738687 MnH19C6I3N2
mp-21662 TiFeSi2
mp-7467 RbCuO2
mp-1196964 Ba3Al3P5
mp-1063388 MnNiP
mp-656207 Sc2H10S3O17
mp-22263 Yb3SnC
mp-22524 CeP2O7
mp-1087511 UFeAs2
mp-1105637 Eu3(GaAs2)2
mp-1200645 K3Pt2(SO4)6
mp-652196 Cu2Bi4Pb2S9
mp-1009823 BeB2
mp-683891 MnSb6(Pb2S7)2
mp-571330 Nd3AlC
mp-556374 K2U3(IO5)4
mp-849391 InH9(NCl)3
mp-605108 Al2P3H11O13
mp-4738 PrScGe
mp-616641 K2UI5
mp-1069819 Sn(NF)2
mp-14448 Ba2SiTe4
mp-557869 S
mp-1195934 Na2Zn3H4(Se2O7)2
mp-642313 K3Y3(BO3)4
mp-1190683 Cd(Br3N2)2
mp-607477 CsSc3(CuTe3)2
mp-19986 DyGeRu
mp-6249 Sr3Nd2(BO3)4
mp-1200723 FeH24C2S2(N3O7)2
mp-557806 Er2Tc2O7
mp-561886 CsNd(PO3)4
mp-29139 NaAuSe2
mp-28716 Na2CrCl4
mp-1188914 Pb2Cl3O
mp-601286 TbCuPbSe3
mp-559111 Na2TbMoPO8
mp-558893 SbCSF11
mp-841 Li2O2
mp-1025261 MgPPd5
mp-554083 BaZnAs2O7
mp-1196192 UCl2O13
mp-18401 NaAl6Fe3Si6B3O30F
mp-1194190 Ba3BiIr2O9
mp-1063314 Ca2Rh
mp-554310 TlBiS2
mp-1025272 ZnPPt5
mp-1079659 Ta(BMo)2
mp-1095160 Eu2InPd2
mp-16557 SrAlF5
mp-555513 CS2NF5
mp-569338 YbAlPd
mp-1192472 CuAgPO4
mp-1105925 La7Pd3
mp-18656 GdGaO3
mp-1201581 Tb2(Ni2B)5
mp-18024 Hf9BMo4
mp-1192218 Pr3Mn2Sb3O14
mp-1195001 Na5Li(Mo3O10)3
mp-22482 ErMn12
mp-11854 Er5Ge3
mp-1192695 Mn5SiC
mp-540965 Na2Li3FeO4
mp-1102327 LuGaPt
mp-1104949 U(NO5)2
mp-20695 Zr3In
mp-21392 Tb3InC
mp-552454 SrTaNO2
mp-1199219 Os4C12SO12
mp-542737 TiZn2O4
mp-1102536 AlCuBr4
mp-1190444 ErReB4
mp-19088 Ba5V5O14
mp-2334 DyCu
mp-21710 CaGeAu
mp-1202834 Zn2H18Cl4O9
mp-1104386 Li6PClO5
mp-1080045 SrHBrO
mp-978854 Sr(GaH)2
mp-1201175 LiBeAsO5
mp-20534 GdMg3
mp-22189 In6TeO12
mp-1197714 Rb3TeH6(ClO2)3
mp-703595 Cd13I28
mp-24721 RbH
mp-8126 YCuSi
mp-31306 C2O3F2
mp-9210 La(PdO2)2
mp-1103471 LaAsS
mp-9646 La(PO3)3
mp-1195159 Tb2SeOF2
mp-1078540 Ni6Ge2B
mp-504854 Na2Li3CoO4
mp-1200783 KB6S4(Cl3O4)2
mp-28428 K3Nb2Se11
mp-3263 USO
mp-1193429 Sc2(Co7B2)3
mp-1102177 Tb2Ga8Fe
mp-1201737 CaSnO6
mp-9665 K3BAs2
mp-1190931 NaFe(MoO4)2
mp-15789 LiDyS2
mp-1202326 NiP2(PbO4)2
mp-720859 VH11N3Cl5
mp-680680 Sr4Ru3O10
mp-542633 GdCo2
mp-24560 LiB2H3O5
mp-22663 Rb2LiFeF6
mp-29028 B2AsCl2
mp-9186 CdSeO3
mp-1195076 K2MnV14O40
mp-723043 K2TeH6SeO10
mp-29175 Ca2AuN
mp-570300 MnTlCl3
mp-20563 Ba(CoAs)2
mp-1189708 Na3Ag3W2(OF)6
mp-1095305 NdSbAu
mp-1196326 Sm6Fe13Sn
mp-540540 PaBr3O
mp-1204042 Sm5P12Ru19
mp-22505 GdAl3Pd2
mp-1006888 KYS2
mp-27425 Sr(HO)2
mp-556787 K2Cu3S3O13
mp-10289 Ca(BC)2
mp-10283 SmSi3Ni
mp-1078896 Mn2Ga2S5
mp-1193957 Pr(Al5Ru)2
mp-555012 La6S4N3Cl
mp-541157 EuCd(BO2)5
mp-1195528 Rb2Th(MoO4)3
mp-13407 CeAgPb
mp-24805 LaNiSnH2
mp-1199927 Ba5(Si2O7)2
mp-1190797 NaGd3GeS7
mp-568225 TbB4
mp-1195096 MgSb3XeF23
mp-849065 VS
mp-1102516 KHgBr3O
mp-642535 Cs4Sb14S23
mp-1195895 Sm2Co14B
mp-567093 Yb(SiOs)2
mp-37784 La(Mo3Se4)2
mp-1204837 NaFe2(Si2O5)3
mp-8769 Rb2CoSe2
mp-17567 Ce2(ZnGe2)3
mp-1078963 V3GaN
mp-1053 NdZn
mp-1079205 Tb2NiAs2
mp-1008376 CeH3
mp-1192362 SrGdCuS3
mp-19826 NdMnPO
mp-1195546 Tl5Ag3(PS3)4
mp-4819 MgGeO3
mp-559012 Na2MnP2O7
mp-570594 Sm3CuSnSe7
mp-572292 FeCoPO4F
mp-642477 U4Ga12Fe
mp-1204202 Ho6Al43W4
mp-642358 Ba4Pr(RuO4)3
mp-21067 ScInCu2
mp-4983 Nd7Al7Co6
mp-21647 CeGePd
mp-560997 KVF4
mp-4172 Na5GeP3
mp-16508 Lu3Al2
mp-4107 Li(CoGe)6
mp-1205138 Si2Sn2H41C16O3
mp-672253 CuHgSCl
mp-649453 Ca3BCNCl2
mp-600208 ZrH36C16(NO4)4
mp-558810 Ca2TaMnO6
mp-1105580 U2Si5Os3
mp-972246 Tb2ReC2
mp-22305 NaCu3(RuO3)4
mp-28243 RbLiCl2
mp-6687 Ba2HoSbO6
mp-9200 K3AuO
mp-720718 CaMgB6(HO)22
mp-1101982 VCoP
mp-1188260 Ba2CdP3O11
mp-20058 GdAlPd
mp-556688 Ba2V2ZnO8
mp-30626 DyZn3
mp-643 ThO2
mp-1198802 Zn(BrO6)2
mp-12075 Tb(FeB)2
mp-5746 MgTe2O5
mp-703591 Ba5B20(H2O19)2
mp-1190122 CsUCl4O3
mp-1199969 XeNO2F5
mp-770853 Li2CoPO4F
mp-1017519 IrC
mp-27531 TeMo5O16
mp-1199982 Rb2U(SeO6)2
mp-1009485 CrN
mp-653429 Mn7FeCl3O10
mp-1008873 MnCoSe
mp-1199574 Ca4As3H9O16
mp-30102 BaPdCl4
mp-999460 NaScS2
mp-2123 Nb3Au2
mp-2767 TiGa
mp-6565 Li3Sc2(PO4)3
mp-720593 Na2B5H5O11
mp-562797 Ti2Co(PO5)2
mp-24599 H8W3Se(NO6)2
mp-1197156 NiH20C12S2(NO4)2
mp-1103956 K(TeMo)3
mp-1202645 Y5(Si5Ir2)2
mp-1198815 B8P2H18IrC8Cl
mp-17588 AgRuF7
mp-1188210 Ce2Fe12Co5
mp-6644 LiLa2RuO6
mp-30024 Sr(AlCl4)2
mp-24316 CdP2(HO)4
mp-1103397 BaSnF4
mp-1079696 USnRh
mp-7502 K2Sn2O3
mp-13502 TmCoC2
mp-1201206 Li2P(HO)6
mp-2991 Cs2UO4
mp-704908 K5CeCo2(NO2)12
mp-21344 CuGeO3
mp-1079481 AlSBr3
mp-23452 Sn3BrF5
mp-17816 Na5AsO5
mp-541136 KCrCuF6
mp-1188534 ScCrC2
mp-1198124 CsB2P2HO9
mp-3041 Er2CdS4
mp-1197394 Tb11Cd45
mp-973809 NdBe13
mp-1203805 Gd4B4O11F2
mp-23026 CsAuCl3
mp-621581 P3Rh4
mp-4660 Tm(FeGe)2
mp-1194900 K8NbSnAs5
mp-10349 Na2SnTeO6
mp-19047 MgMoO4
mp-1068746 TlHPd3
mp-504748 P3Pb5ClO12
mp-865972 KTm2Cu3Se5
mp-1198100 Tm2Al2Fe15
mp-9025 YSiAu
mp-29305 Re2PbO8
mp-1193468 NaMnVO4
mp-557980 CuS4BrN4
mp-24515 RbAl(H2N)4
mp-3043 Sr(Mo3S4)2
mp-10039 Pr3AlC
mp-20524 Sc2VB2Ir5
mp-558777 KNd(SO4)2
mp-1104177 Pr3Pt2
mp-17259 NaSrCrF6
mp-28289 SiH3F
mp-1189749 Mg2GaB2Ir5
mp-505357 InSeI
mp-1084796 CaZn3Se4
mp-3223 ThB2Ru3
mp-5927 Cs2Mn3Te4
mp-569535 Ca2Bi
mp-1202807 AlH12(NF2)3
mp-653811 Sr2NdCu3(PbO4)2
mp-680472 NaMo6Br13
mp-1106249 Ba4Co(ReO6)2
mp-1200555 YbP2H4NO7
mp-1104199 Nd3Pd4
mp-559679 P2H17C4NO8
mp-1191491 La4NiS7
mp-569739 ErAl9(Fe2Si3)2
mp-722535 K2UP2(H2O5)2
mp-1077201 UAsP
mp-8014 RbRuF6
mp-29796 Ho(AlCl4)3
mp-690650 ZnH4(ClO3)2
mp-28291 Ge(SF6)2
mp-974482 K4Hf5O12
mp-1201299 P2O9
mp-580886 ZrIN
mp-19797 YMnGe
mp-1201100 CeAgS2O9
mp-1197244 V3Pb5O12F
mp-20706 EuPPd
mp-1196249 Ti11Ni9Pt4
mp-31473 K2Hg7
mp-1203041 YbCo3P2
mp-560276 Ag2Mo2O7
mp-669722 Nd(Sn2Rh)2
mp-1211 ScCd
mp-1197450 V3C4NO7
mp-569465 Cs2Nb6PbCl18
mp-22449 InCu(PSe3)2
mp-10883 AlCrCo2
mp-1238930 CoBP(HO3)2
mp-1203310 Sm2Ni17
mp-1078880 UGaRu
mp-16282 KNa2Li3Cr2(Si2O5)6
mp-570152 Co2(SnSe)3
mp-734875 H2Pb4C(Cl3O2)2
mp-1193252 RbPPbS4
mp-561830 Cs2CoS2
mp-19226 NaFePO4
mp-19128 CoO
mp-1199860 V2Co2Se2O11
mp-1189560 YSi3
mp-570198 Ba(ZnAs)2
mp-1019275 TbCuSn
mp-17048 Rb2WS4
mp-1079949 UAlPt
mp-3642 ScCuO2
mp-31330 NdInRh
mp-27352 Sr(Ag3O2)2
mp-173 MnAl6
mp-1198290 NaUH9(SeO6)2
mp-1114 VP
mp-14630 Y3Si3O10F
mp-746324 V2As3H17C4N8O17
mp-1197241 Gd4NiB13
mp-1105352 CeFe4(CuO4)3
mp-1193443 Nd2(Ga3Co)3
mp-697260 CdH8C2S2(BrN2)2
mp-21101 U(SiPt)2
mp-642792 BaBi2(MoO4)4
mp-680219 UPb(SeO4)2
mp-505149 CsCr5Se8
mp-1199102 K2SnC4O9
mp-1201105 Na4Ga3Ge3O16
mp-16246 CdSbAu
mp-22810 Ce2MgCu2
mp-1069520 Zr2CuH2
mp-1204811 InP2PbO8
mp-481 ScPt3
mp-20229 Sm3InC
mp-546920 Li(CO)2
mp-1196766 CeNi2N17O24
mp-1193160 Eu(HoS2)2
mp-565434 Sr8Co8O23
mp-16838 EuNi5As3
mp-554947 NaSiBO4
mp-1067160 LiYbS2
mp-984555 CsDyS2
mp-556524 Nb2Sn2O7
mp-11017 KCd(NO2)3
mp-580480 Mn8Zn14Ga27
mp-1205382 Ba3YIr2O9
mp-558259 Pr3Si2S8I
mp-1008530 AlVFeCo
mp-1078208 Ca(IN3)2
mp-10685 CdCuSb
mp-6544 LuNi2B2C
mp-19762 UPb3
mp-4075 TbZrSb
mp-1199740 Na2Mo15Se19
mp-1191299 XeNO3F
mp-20970 NaMnSb
mp-29143 Na3VS4
mp-1179754 RbBi3S5
mp-1019515 Ba3Ga3N5
mp-540830 OsF5
mp-1018736 KCdAs
mp-22728 BaMnFeF7
mp-662818 Ni5Ge2P3
mp-1095367 MgCu2AsO7
mp-510412 Si3Ru4
mp-1197177 CsRb14Tl27
mp-2128 Sn4Pd
mp-9368 RbTmS2
mp-30554 PrGaCo2
mp-1191683 Ce7ZrO16
mp-1025096 ErZn2
mp-722832 PH3NF5
mp-17065 Ho2SiO5
mp-605503 CrP3(HO5)2
mp-18719 KLu(WO4)2
mp-1204789 CaCrO6
mp-542948 CsYbCoSe3
mp-1106327 Co4NiSb12
mp-745180 CrH6SO7
mp-558138 Te2AsCNF6
mp-19401 CrPO4
mp-12540 Zr2Mo(PO6)2
mp-704238 Gd2Mo5O18
mp-19188 Ba3Mn2O8
mp-558800 CaMn4(SiO3)5
mp-1198254 Ca3Al2S(OF)8
mp-29012 Tl2AgI3
mp-4802 La4Re6O19
mp-568402 Sr(SiPd)2
mp-1103718 Al(VS2)4
mp-30570 CrGaFe2
mp-605091 VSnH9(CO)3
mp-4049 U2P2O9
mp-1189627 Th2FeSe5
mp-569163 SmCoSb3
mp-571437 La20C20Cl13
mp-1203256 Zr14As9
mp-1103033 SrMgPt
mp-1104704 Pt(I2O)2
mp-1102532 NbGeRh
mp-558944 Tl2Cu3(SeO3)6
mp-1193924 ZnSO5
mp-1195490 NiH32C4S2(NO8)2
mp-7303 ErCd3
mp-1105882 Tb4Sb6Rh7
mp-1203636 BaPr2In2O7
mp-722834 Na6P2H2O9
mp-560944 Cs4Ba(PO3)6
mp-505242 Ru(OF3)2
mp-562669 CoP4O11
mp-1205212 B2F3
mp-21576 Sc2Te
mp-554023 Be2BO3F
mp-19280 NaCr3O8
mp-557780 CsSi2HO5
mp-29018 ZrSnCl6
mp-557274 Cu4Si2NiS7
mp-1077585 Na4NO
mp-23465 Cs2TeCl6
mp-1196998 K3Ge17
mp-21326 La2NiO4
mp-505539 Cr5As3
mp-1106135 Ho3Al2
mp-27849 TiBrN
mp-1178940 TlPO4
mp-1205180 Tm3C4
mp-569943 K2AgI3
mp-29718 AgW3Br7
mp-1189258 Y6PtI10
mp-1205187 SrH8(ClO6)2
mp-11536 NpRh3
mp-1105598 Y3Co
mp-10903 AlPt
mp-570666 Mo3Pt2N
mp-6571 BaCuAs2O7
mp-642398 RbVSO6
mp-1194545 Ba2HgS5
mp-27301 Rb3Au3Cl8
mp-23787 Na2ZnH8(SO6)2
mp-3471 La2Ni5B4
mp-1018654 BaMgSn
mp-20861 CrGe
mp-558707 K2UAs2O9
mp-1080533 U(SiAu)2
mp-1197766 Nd15Ge9C
mp-558293 K2Na(B3O5)3
mp-607223 Np3In
mp-30302 HfBrN
mp-13576 EuAsO4
mp-30419 USnAu2
mp-17806 Ta2V4Si5
mp-561441 Y2GeO5
mp-941221 Li(BH)5
mp-779906 Ca3WO6
mp-28629 Ta5B6
mp-3515 Y(CoB)2
mp-8070 Li2BeSiO4
mp-651847 GdGaGe2O7
mp-11569 SmTl3
mp-1019596 CeZrO4
mp-973634 Ho(AlC)3
mp-27779 Hg(Mo3Cl7)2
mp-23999 MnH2SO4
mp-6257 CsNb(BO3)2
mp-1095680 PrGeRh
mp-10108 NpP
mp-1193593 BaHg6
mp-1198112 NbP(Cl3O)2
mp-559737 Rb2Tb3AlF16
mp-30422 Sr7Au3
mp-560879 CS2(NCl)3
mp-1194889 MgAu2(SO4)4
mp-758842 NbH14C4NO14
mp-1198354 CeGe3Ru
mp-23831 NdHSO5
mp-218 Sm2O3
mp-22116 EuGe2
mp-1191758 Dy2Ni12As7
mp-560105 K3Ho(SiO3)3
mp-680696 Nb3TlVCl11
mp-1193543 Nb4NiSe8
mp-9522 K(ThSe3)2
mp-22966 C(ClF)2
mp-1232 Mo3Pt
mp-541643 Na5Lu(WO4)4
mp-30428 BaCu
mp-757981 Na2SnGe2(HO4)2
mp-980203 TiOs3
mp-554515 KScH4(C2O5)2
mp-916 DyPt2
mp-11584 Lu8Te
mp-615850 Pb2Se(NO4)2
mp-7759 BaSn3
mp-569408 K(CoAs)2
mp-1104806 Gd(AlC)3
mp-23807 AlHO2
mp-2932 Y2Si4Mo3
mp-27862 UTa2O8
mp-31169 ScAlAg2
mp-10866 Np(GePd)2
mp-1080064 DyMnGa
mp-571069 Ba3(CdSb2)2
mp-18999 NaMn7O12
mp-1775 SnAu
mp-555752 NaFe2(MoO4)3
mp-556808 RbNb(BO3)2
mp-1194087 Tm2PbS4
mp-541236 Na5HfAs3
mp-614455 GdCu
mp-1199184 Ba3Ti2(O3F5)2
mp-3106 Np(SiRu)2
mp-2322 YAl2
mp-1200141 Ba3Bi(BO2)9
mp-1198068 Cu2As(HO3)2
mp-560088 Cs2Li3F5
mp-1202256 K4Cd3(PO4)6
mp-556282 Ba2AlInO5
mp-1191203 CuNiSbS3
mp-1101964 PuB4Ru
mp-571425 Ag2Hg7(P4Br3)2
mp-5168 AlSiP3
mp-10167 Na3SbS4
mp-9711 Ba2Si5N8
mp-899 InRh
mp-561377 K4Mn3F12
mp-632229 HBr
mp-1188518 Pr2Ge5Ir3
mp-22602 CaIn2Au
mp-30014 As2Kr3F16
mp-4984 SiB2Mo5
mp-1087478 DyNiGe3
mp-1020725 Sr4Li2B12O23
mp-557829 Lu2Te5O13
mp-10069 Ce(P3Ru)4
mp-558896 Yb3(SF2)2
mp-5197 ErB2Ir3
mp-669402 Lu2Si5Ru3
mp-505321 CsNb(CuTe2)2
mp-1079347 La(AsRh)2
mp-1191521 Pr3MnGaS7
mp-1197457 RbBaSc(SiO3)3
mp-1197580 Li6Ca17Hg9
mp-22296 V5(PbO6)2
mp-1079790 TbSnPt
mp-31203 Pr(SiAg)2
mp-6822 NaGa(SiO3)2
mp-690698 AgSbH2C2(NF3)2
mp-571160 Tl2Pt
mp-1193815 Ho2PbS4
mp-1194428 SrSn2Cl6O5
mp-1199127 La6Co13Sn
mp-15776 Zn(GaSe2)2
mp-558674 K2NaFeF6
mp-641965 RbAuC2(SN)2
mp-619501 U2Te3
mp-7149 Na2LiN
mp-1191378 Tb3SbO7
mp-6999 ScPS4
mp-667192 La4C5Cl2
mp-542777 CePt5
mp-24488 NaZn2H3(SO4)2
